cfg,seed,instance,iteration,best_su,best_csr,best_placed
DGWO,1,350,443,73.7762,62.5000,96
DGWO,1,350,444,73.7762,62.5000,96
DGWO,1,350,445,73.7762,62.5000,96
DGWO,1,350,446,73.7762,62.5000,96
DGWO,1,350,447,73.7762,62.5000,96
DGWO,1,350,448,73.7762,62.5000,96
DGWO,1,350,449,73.7762,62.5000,96
DGWO,1,350,450,73.7762,62.5000,96
DGWO,1,350,451,73.7762,62.5000,96
DGWO,1,350,452,73.7762,62.5000,96
DGWO,1,350,453,73.7762,62.5000,96
DGWO,1,350,454,73.7762,62.5000,96
DGWO,1,350,455,73.7762,62.5000,96
DGWO,1,350,456,73.7762,62.5000,96
DGWO,1,350,457,73.7762,62.5000,96
DGWO,1,350,458,73.7762,62.5000,96
DGWO,1,350,459,73.7762,62.5000,96
DGWO,1,350,460,73.7762,62.5000,96
DGWO,1,350,461,73.7762,62.5000,96
DGWO,1,350,462,73.7762,62.5000,96
DGWO,1,350,463,73.7762,62.5000,96
DGWO,1,350,464,73.7762,62.5000,96
DGWO,1,350,465,73.7762,62.5000,96
DGWO,1,350,466,73.7762,62.5000,96
DGWO,1,350,467,73.7762,62.5000,96
DGWO,1,350,468,73.7762,62.5000,96
DGWO,1,350,469,73.7762,62.5000,96
DGWO,1,350,470,73.7762,62.5000,96
DGWO,1,350,471,73.7762,62.5000,96
DGWO,1,350,472,73.7762,62.5000,96
DGWO,1,350,473,73.7762,62.5000,96
DGWO,1,350,474,73.7762,62.5000,96
DGWO,1,350,475,73.7762,62.5000,96
DGWO,1,350,476,73.7762,62.5000,96
DGWO,1,350,477,73.7762,62.5000,96
DGWO,1,350,478,73.7762,62.5000,96
DGWO,1,350,479,73.7762,62.5000,96
DGWO,1,350,480,73.7762,62.5000,96
DGWO,1,350,481,73.7762,62.5000,96
DGWO,1,350,482,73.7762,62.5000,96
DGWO,1,350,483,73.7762,62.5000,96
DGWO,1,350,484,73.7762,62.5000,96
DGWO,1,350,485,73.7762,62.5000,96
DGWO,1,350,486,73.7762,62.5000,96
DGWO,1,350,487,73.7762,62.5000,96
DGWO,1,350,488,73.7762,62.5000,96
DGWO,1,350,489,73.7762,62.5000,96
DGWO,1,350,490,73.7762,62.5000,96
DGWO,1,350,491,73.7762,62.5000,96
DGWO,1,350,492,73.7762,62.5000,96
DGWO,1,350,493,73.7762,62.5000,96
DGWO,1,350,494,73.7762,62.5000,96
DGWO,1,350,495,73.7762,62.5000,96
DGWO,1,350,496,73.7762,62.5000,96
DGWO,1,350,497,73.7762,62.5000,96
DGWO,1,350,498,73.7762,62.5000,96
DGWO,1,350,499,73.7762,62.5000,96
DGWO,1,350,500,73.7762,62.5000,96
